timestamp,voltage,current,temperature,vibration,label,fault_type
2025-01-01T00:00:00,227.75,52.633,27.49,0.0679,0,none
2025-01-01T00:00:00.100000,225.6,46.57,28.72,0.1018,0,none
2025-01-01T00:00:00.200000,229.84,51.111,23.07,0.0964,0,none
2025-01-01T00:00:00.300000,226.45,51.211,23.1,0.1072,0,none
2025-01-01T00:00:00.400000,233.18,49.766,26.65,0.0758,0,none
2025-01-01T00:00:00.500000,226.43,50.44,24.57,0.0718,0,none
2025-01-01T00:00:00.600000,228.55,52.404,23.59,0.1005,0,none
2025-01-01T00:00:00.700000,228.83,50.386,25.7,0.1118,0,none
2025-01-01T00:00:00.800000,231.56,51.65,25.85,0.1039,0,none
2025-01-01T00:00:00.900000,228.46,43.853,24.21,0.0841,0,none
2025-01-01T00:00:01,227.89,46.525,26.5,0.0627,0,none
2025-01-01T00:00:01.100000,231.26,49.529,25.86,0.1174,0,none
2025-01-01T00:00:01.200000,236.03,52.744,27.12,0.1289,0,none
2025-01-01T00:00:01.300000,230.15,50.181,24.04,0.106,0,none
2025-01-01T00:00:01.400000,233.34,49.961,25.0,0.0872,0,none
2025-01-01T00:00:01.500000,265.09,46.496,27.43,0.0962,1,voltage_swell
2025-01-01T00:00:01.600000,231.21,48.649,25.16,0.1344,0,none
2025-01-01T00:00:01.700000,233.44,49.119,25.53,0.1261,0,none
2025-01-01T00:00:01.800000,226.78,51.823,22.87,0.0649,0,none
2025-01-01T00:00:01.900000,227.64,48.663,22.94,0.0812,0,none
2025-01-01T00:00:02,229.01,50.225,29.06,0.1133,0,none
2025-01-01T00:00:02.100000,231.91,49.776,23.61,0.1196,0,none
2025-01-01T00:00:02.200000,228.68,46.597,24.78,0.1055,0,none
2025-01-01T00:00:02.300000,227.29,50.398,20.62,0.1004,0,none
2025-01-01T00:00:02.400000,229.98,52.572,24.2,0.0766,0,none
2025-01-01T00:00:02.500000,232.67,44.847,25.05,0.0837,0,none
2025-01-01T00:00:02.600000,234.09,49.783,27.09,0.0969,0,none
2025-01-01T00:00:02.700000,224.05,50.361,24.93,0.0587,0,none
2025-01-01T00:00:02.800000,228.76,47.459,24.6,0.1334,0,none
2025-01-01T00:00:02.900000,231.68,50.379,25.51,0.0606,0,none
2025-01-01T00:00:03,229.52,51.401,28.44,0.0835,0,none
2025-01-01T00:00:03.100000,223.22,48.083,25.6,0.1252,0,none
2025-01-01T00:00:03.200000,194.61,60.847,25.77,0.1008,1,voltage_sag
2025-01-01T00:00:03.300000,230.32,47.431,25.68,0.1366,0,none
2025-01-01T00:00:03.400000,192.17,54.011,26.96,0.1307,1,voltage_sag
2025-01-01T00:00:03.500000,187.32,51.728,25.08,0.0988,1,voltage_sag
2025-01-01T00:00:03.600000,230.02,50.77,22.95,0.0784,0,none
2025-01-01T00:00:03.700000,222.28,50.609,28.78,0.1203,0,none
2025-01-01T00:00:03.800000,229.87,47.685,24.21,0.0866,0,none
2025-01-01T00:00:03.900000,230.96,49.409,25.81,0.0911,0,none
2025-01-01T00:00:04,225.83,53.351,22.24,0.0745,0,none
2025-01-01T00:00:04.100000,227.67,48.813,26.51,0.1072,0,none
2025-01-01T00:00:04.200000,228.52,50.952,29.41,0.1073,0,none
2025-01-01T00:00:04.300000,230.64,51.413,23.19,0.1559,0,none
2025-01-01T00:00:04.400000,234.55,48.857,26.12,0.058,0,none
2025-01-01T00:00:04.500000,230.98,50.004,25.77,0.087,0,none
2025-01-01T00:00:04.600000,233.26,48.112,27.39,0.0917,0,none
2025-01-01T00:00:04.700000,224.43,48.999,28.57,0.0673,0,none
2025-01-01T00:00:04.800000,226.76,50.639,23.0,0.0909,0,none
2025-01-01T00:00:04.900000,227.57,51.268,24.48,0.1239,0,none
2025-01-01T00:00:05,225.09,52.857,26.54,0.1035,0,none
2025-01-01T00:00:05.100000,231.91,47.459,25.13,0.1342,1,harmonic_distortion
2025-01-01T00:00:05.200000,229.57,47.615,25.84,0.1042,0,none
2025-01-01T00:00:05.300000,232.38,49.011,23.15,0.0775,0,none
2025-01-01T00:00:05.400000,226.71,51.316,25.9,0.1167,0,none
2025-01-01T00:00:05.500000,231.31,48.901,29.65,0.0961,0,none
2025-01-01T00:00:05.600000,224.7,51.633,24.21,0.0941,0,none
2025-01-01T00:00:05.700000,229.27,50.661,22.62,0.0912,0,none
2025-01-01T00:00:05.800000,229.99,52.592,23.27,0.088,0,none
