timestamp,voltage,current,temperature,vibration,label,fault_type
2025-01-01T00:00:00,221.29,4.546,17.81,0.9907,1,anchor_drag
2025-01-01T00:00:00.100000,217.33,5.203,18.44,1.3117,1,anchor_drag
2025-01-01T00:00:00.200000,226.31,4.78,17.83,1.1075,1,anchor_drag
2025-01-01T00:00:00.300000,222.28,4.741,17.89,1.7648,1,anchor_drag
2025-01-01T00:00:00.400000,222.46,4.938,18.97,0.6238,1,anchor_drag
2025-01-01T00:00:00.500000,216.91,4.846,18.3,0.8935,1,anchor_drag
2025-01-01T00:00:00.600000,220.07,4.92,19.12,1.9673,1,anchor_drag
2025-01-01T00:00:00.700000,218.0,4.52,18.03,0.7714,1,anchor_drag
2025-01-01T00:00:00.800000,219.46,5.278,18.2,1.4432,1,anchor_drag
2025-01-01T00:00:00.900000,224.19,5.265,17.85,0.8103,1,anchor_drag
2025-01-01T00:00:01,218.07,5.83,16.98,1.5905,1,anchor_drag
2025-01-01T00:00:01.100000,227.0,5.829,17.51,1.5571,1,anchor_drag
2025-01-01T00:00:01.200000,224.14,6.133,17.7,1.6936,1,anchor_drag
2025-01-01T00:00:01.300000,217.09,5.481,17.35,0.9494,1,anchor_drag
2025-01-01T00:00:01.400000,218.56,4.466,17.46,1.3822,1,anchor_drag
2025-01-01T00:00:01.500000,216.02,5.408,17.58,1.5802,1,anchor_drag
2025-01-01T00:00:01.600000,216.87,5.154,18.0,1.8495,1,anchor_drag
2025-01-01T00:00:01.700000,223.46,5.203,17.35,1.9481,1,anchor_drag
2025-01-01T00:00:01.800000,210.71,4.917,18.06,0.5076,1,anchor_drag
2025-01-01T00:00:01.900000,216.53,5.486,18.15,1.8254,1,anchor_drag
2025-01-01T00:00:02,218.65,4.35,17.84,1.165,1,anchor_drag
2025-01-01T00:00:02.100000,222.53,4.582,18.12,1.2352,1,anchor_drag
2025-01-01T00:00:02.200000,219.54,4.888,18.42,1.9123,1,anchor_drag
2025-01-01T00:00:02.300000,224.87,4.656,18.33,1.8575,1,anchor_drag
2025-01-01T00:00:02.400000,225.93,5.09,18.76,1.149,1,anchor_drag
2025-01-01T00:00:02.500000,211.83,4.924,18.97,0.6924,1,anchor_drag
2025-01-01T00:00:02.600000,214.18,5.284,17.77,0.511,1,anchor_drag
2025-01-01T00:00:02.700000,221.44,5.066,17.98,1.5515,1,anchor_drag
2025-01-01T00:00:02.800000,215.11,4.889,18.05,1.8582,1,anchor_drag
2025-01-01T00:00:02.900000,219.06,5.023,17.87,1.5929,1,anchor_drag
2025-01-01T00:00:03,221.02,4.072,18.19,1.0678,1,anchor_drag
2025-01-01T00:00:03.100000,226.18,4.987,17.59,1.2023,1,anchor_drag
2025-01-01T00:00:03.200000,209.58,5.052,17.92,1.7569,1,anchor_drag
2025-01-01T00:00:03.300000,219.47,5.53,17.77,0.5389,1,anchor_drag
2025-01-01T00:00:03.400000,213.84,4.963,18.3,0.6225,1,anchor_drag
2025-01-01T00:00:03.500000,219.1,5.495,17.94,0.9791,1,anchor_drag
2025-01-01T00:00:03.600000,209.9,4.921,17.71,1.1706,1,anchor_drag
2025-01-01T00:00:03.700000,219.65,5.434,18.72,1.506,1,anchor_drag
2025-01-01T00:00:03.800000,220.15,5.044,18.09,0.8174,1,anchor_drag
2025-01-01T00:00:03.900000,215.87,4.709,18.57,1.2537,1,anchor_drag
2025-01-01T00:00:04,215.68,5.268,17.44,1.7399,1,anchor_drag
2025-01-01T00:00:04.100000,221.67,5.276,17.01,1.7461,1,anchor_drag
2025-01-01T00:00:04.200000,219.93,5.02,17.99,1.2029,1,anchor_drag
2025-01-01T00:00:04.300000,225.96,4.526,18.07,1.8481,1,anchor_drag
2025-01-01T00:00:04.400000,214.86,5.682,17.43,1.2191,1,anchor_drag
2025-01-01T00:00:04.500000,213.14,4.677,18.12,0.9447,1,anchor_drag
2025-01-01T00:00:04.600000,222.91,4.433,18.89,0.8254,1,anchor_drag
2025-01-01T00:00:04.700000,223.77,5.52,17.94,1.3087,1,anchor_drag
2025-01-01T00:00:04.800000,233.09,5.754,18.51,1.1153,1,anchor_drag
2025-01-01T00:00:04.900000,220.22,5.206,18.2,1.3913,1,anchor_drag
2025-01-01T00:00:05,223.03,4.668,17.23,0.8963,1,anchor_drag
2025-01-01T00:00:05.100000,222.51,4.799,18.02,1.359,1,anchor_drag
